id,mother,father,genotype,generation,site,Sown
P2.1.08,P1.1.41,P1.1.41,1158,S2,Saltea,August_2020
P2.1.12,P1.1.47,P1.1.47,1158,S2,Saltea,August_2020
P2.1.02,P1.1.51,P1.1.51,1158,S2,Saltea,August_2020
P2.1.01,P1.1.53,P1.1.53,1158,S2,Saltea,August_2020
P1.2.55,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.56,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.57,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.58,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.59,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.60,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.61,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.62,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.63,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.64,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.65,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.66,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.67,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.68,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.69,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P2.2.01,P1.2.09,P1.2.09,6017,S2,Saltea,August_2020
P2.2.07,P1.2.14,P1.2.14,6017,S2,Saltea,August_2020
P2.2.15,P1.2.17,P1.2.17,6017,S2,Saltea,August_2020
P2.2.06,P1.2.21,P1.2.21,6017,S2,Saltea,August_2020
P2.2.03,P1.2.26,P1.2.26,6017,S2,Saltea,August_2020
P2.2.04,P1.2.31,P1.2.31,6017,S2,Saltea,August_2020
P2.2.09,P1.2.33,P1.2.33,6017,S2,Saltea,August_2020
P2.2.13,P1.2.34,P1.2.34,6017,S2,Saltea,August_2020
P2.2.10,P1.2.43,P1.2.43,6017,S2,Saltea,August_2020
P2.2.02,P1.2.44,P1.2.44,6017,S2,Saltea,August_2020
P2.2.14,P1.2.46,P1.2.46,6017,S2,Saltea,August_2020
P2.2.08,P1.2.47,P1.2.47,6017,S2,Saltea,August_2020
P2.2.12,P1.2.50,P1.2.50,6017,S2,Saltea,August_2020
P2.2.11,P1.2.51,P1.2.51,6017,S2,Saltea,August_2020
P2.2.05,P1.2.52,P1.2.52,6017,S2,Saltea,August_2020
P1.3.55,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.56,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.57,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.58,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.59,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.60,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.61,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.62,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.63,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.64,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.65,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.66,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.67,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.68,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.69,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P2.3.12,P1.3.09,P1.3.09,6024,S2,Saltea,August_2020
P2.3.11,P1.3.10,P1.3.10,6024,S2,Saltea,August_2020
P2.3.10,P1.3.12,P1.3.12,6024,S2,Saltea,August_2020
P2.3.15,P1.3.12,P1.3.12,6024,S2,Saltea,August_2020
P2.3.09,P1.3.17,P1.3.17,6024,S2,Saltea,August_2020
P2.3.08,P1.3.19,P1.3.19,6024,S2,Saltea,August_2020
P2.3.07,P1.3.23,P1.3.23,6024,S2,Saltea,August_2020
P2.3.06,P1.3.27,P1.3.27,6024,S2,Saltea,August_2020
P2.3.05,P1.3.34,P1.3.34,6024,S2,Saltea,August_2020
P2.3.04,P1.3.35,P1.3.35,6024,S2,Saltea,August_2020
P2.3.14,P1.3.35,P1.3.35,6024,S2,Saltea,August_2020
P2.3.03,P1.3.45,P1.3.45,6024,S2,Saltea,August_2020
P2.3.02,P1.3.46,P1.3.46,6024,S2,Saltea,August_2020
P2.3.01,P1.3.50,P1.3.50,6024,S2,Saltea,August_2020
P2.3.13,P1.3.50,P1.3.50,6024,S2,Saltea,August_2020
P1.4.55,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.56,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.57,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.58,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.59,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.60,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.61,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.62,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.63,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.64,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.65,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.66,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.67,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.68,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.69,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P2.4.14,P1.4.07,P1.4.07,6046,S2,Saltea,August_2020
P2.4.06,P1.4.09,P1.4.09,6046,S2,Saltea,August_2020
P2.4.13,P1.4.12,P1.4.12,6046,S2,Saltea,August_2020
P2.4.04,P1.4.16,P1.4.16,6046,S2,Saltea,August_2020
P2.4.08,P1.4.19,P1.4.19,6046,S2,Saltea,August_2020
P2.4.11,P1.4.21,P1.4.21,6046,S2,Saltea,August_2020
P2.4.15,P1.4.24,P1.4.24,6046,S2,Saltea,August_2020
P2.4.05,P1.4.29,P1.4.29,6046,S2,Saltea,August_2020
P2.4.07,P1.4.30,P1.4.30,6046,S2,Saltea,August_2020
P2.4.02,P1.4.31,P1.4.31,6046,S2,Saltea,August_2020
P2.4.09,P1.4.33,P1.4.33,6046,S2,Saltea,August_2020
P2.4.01,P1.4.34,P1.4.34,6046,S2,Saltea,August_2020
P2.4.10,P1.4.41,P1.4.41,6046,S2,Saltea,August_2020
P2.4.03,P1.4.45,P1.4.45,6046,S2,Saltea,August_2020
P2.4.12,P1.4.53,P1.4.53,6046,S2,Saltea,August_2020
P1.5.55,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.56,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.57,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.58,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.59,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.60,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.61,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.62,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.63,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.64,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.65,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.66,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.67,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.68,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.69,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P2.5.09,P1.3.21,P1.3.21,6092,S2,Saltea,August_2020
P2.5.08,P1.3.39,P1.3.39,6092,S2,Saltea,August_2020
P2.5.05,P1.5.07,P1.5.07,6092,S2,Saltea,August_2020
P2.5.07,P1.5.12,P1.5.12,6092,S2,Saltea,August_2020
P2.5.02,P1.5.14,P1.5.14,6092,S2,Saltea,August_2020
P2.5.13,P1.5.17,P1.5.17,6092,S2,Saltea,August_2020
P2.5.04,P1.5.25,P1.5.25,6092,S2,Saltea,August_2020
P2.5.14,P1.5.26,P1.5.26,6092,S2,Saltea,August_2020
P2.5.11,P1.5.27,P1.5.27,6092,S2,Saltea,August_2020
P2.5.06,P1.5.40,P1.5.40,6092,S2,Saltea,August_2020
P2.5.03,P1.5.46,P1.5.46,6092,S2,Saltea,August_2020
P2.5.12,P1.5.47,P1.5.47,6092,S2,Saltea,August_2020
P2.5.10,P1.5.48,P1.5.48,6092,S2,Saltea,August_2020
P2.5.15,P1.5.51,P1.5.51,6092,S2,Saltea,August_2020
P2.5.01,P1.5.54,P1.5.54,6092,S2,Saltea,August_2020
P1.6.55,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.56,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.57,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.58,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.59,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.60,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.61,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.62,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.63,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.64,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.65,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.66,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.67,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.68,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.69,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P2.6.08,P1.6.10,P1.6.10,6125,S2,Saltea,August_2020
P2.6.15,P1.6.10,P1.6.10,6125,S2,Saltea,August_2020
P2.6.07,P1.6.13,P1.6.13,6125,S2,Saltea,August_2020
P2.6.14,P1.6.13,P1.6.13,6125,S2,Saltea,August_2020
P2.6.06,P1.6.19,P1.6.19,6125,S2,Saltea,August_2020
P2.6.13,P1.6.19,P1.6.19,6125,S2,Saltea,August_2020
P2.6.05,P1.6.21,P1.6.21,6125,S2,Saltea,August_2020
P2.6.04,P1.6.26,P1.6.26,6125,S2,Saltea,August_2020
P2.6.12,P1.6.26,P1.6.26,6125,S2,Saltea,August_2020
P2.6.03,P1.6.35,P1.6.35,6125,S2,Saltea,August_2020
P2.6.11,P1.6.35,P1.6.35,6125,S2,Saltea,August_2020
P2.6.02,P1.6.44,P1.6.44,6125,S2,Saltea,August_2020
P2.6.10,P1.6.44,P1.6.44,6125,S2,Saltea,August_2020
P2.6.01,P1.6.45,P1.6.45,6125,S2,Saltea,August_2020
P2.6.09,P1.6.45,P1.6.45,6125,S2,Saltea,August_2020
P1.7.55,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.56,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.57,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.58,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.59,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.60,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.61,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.62,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.63,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.64,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.65,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.66,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.67,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.68,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.69,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P2.7.09,P1.7.06,P1.7.06,6184,S2,Saltea,August_2020
P2.7.03,P1.7.08,P1.7.08,6184,S2,Saltea,August_2020
P2.7.12,P1.7.16,P1.7.16,6184,S2,Saltea,August_2020
P2.7.07,P1.7.17,P1.7.17,6184,S2,Saltea,August_2020
P2.7.02,P1.7.22,P1.7.22,6184,S2,Saltea,August_2020
P2.7.13,P1.7.24,P1.7.24,6184,S2,Saltea,August_2020
P2.7.11,P1.7.25,P1.7.25,6184,S2,Saltea,August_2020
P2.7.08,P1.7.26,P1.7.26,6184,S2,Saltea,August_2020
P2.7.01,P1.7.34,P1.7.34,6184,S2,Saltea,August_2020
P2.7.10,P1.7.39,P1.7.39,6184,S2,Saltea,August_2020
P2.7.05,P1.7.40,P1.7.40,6184,S2,Saltea,August_2020
P2.7.15,P1.7.43,P1.7.43,6184,S2,Saltea,August_2020
P2.7.04,P1.7.47,P1.7.47,6184,S2,Saltea,August_2020
P2.7.06,P1.7.48,P1.7.48,6184,S2,Saltea,August_2020
P2.7.14,P1.7.52,P1.7.52,6184,S2,Saltea,August_2020
P1.8.55,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.56,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.57,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.58,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.59,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.60,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.61,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.62,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.63,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.64,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.65,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.66,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.67,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.68,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.69,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P2.8.02,P1.8.07,P1.8.07,6237,S2,Saltea,August_2020
P2.8.15,P1.8.09,P1.8.09,6237,S2,Saltea,August_2020
P2.8.06,P1.8.13,P1.8.13,6237,S2,Saltea,August_2020
P2.8.07,P1.8.19,P1.8.19,6237,S2,Saltea,August_2020
P2.8.13,P1.8.21,P1.8.21,6237,S2,Saltea,August_2020
P2.8.12,P1.8.22,P1.8.22,6237,S2,Saltea,August_2020
P2.8.05,P1.8.28,P1.8.28,6237,S2,Saltea,August_2020
P2.8.09,P1.8.31,P1.8.31,6237,S2,Saltea,August_2020
P2.8.04,P1.8.33,P1.8.33,6237,S2,Saltea,August_2020
P2.8.11,P1.8.34,P1.8.34,6237,S2,Saltea,August_2020
P2.8.14,P1.8.35,P1.8.35,6237,S2,Saltea,August_2020
P2.8.01,P1.8.36,P1.8.36,6237,S2,Saltea,August_2020
P2.8.08,P1.8.44,P1.8.44,6237,S2,Saltea,August_2020
P2.8.10,P1.8.47,P1.8.47,6237,S2,Saltea,August_2020
P2.8.03,P1.8.54,P1.8.54,6237,S2,Saltea,August_2020
P1.9.55,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.56,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.57,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.58,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.59,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.60,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.61,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.62,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.63,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.64,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.65,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.66,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.67,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.68,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.69,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P2.9.15,P1.9.07,P1.9.07,6244,S2,Saltea,August_2020
P2.9.09,P1.9.09,P1.9.09,6244,S2,Saltea,August_2020
P2.9.02,P1.9.10,P1.9.10,6244,S2,Saltea,August_2020
P2.9.04,P1.9.19,P1.9.19,6244,S2,Saltea,August_2020
P2.9.10,P1.9.21,P1.9.21,6244,S2,Saltea,August_2020
P2.9.06,P1.9.23,P1.9.23,6244,S2,Saltea,August_2020
P2.9.07,P1.9.31,P1.9.31,6244,S2,Saltea,August_2020
P2.9.01,P1.9.32,P1.9.32,6244,S2,Saltea,August_2020
P2.9.14,P1.9.34,P1.9.34,6244,S2,Saltea,August_2020
P2.9.05,P1.9.41,P1.9.41,6244,S2,Saltea,August_2020
P2.9.03,P1.9.43,P1.9.43,6244,S2,Saltea,August_2020
P2.9.11,P1.9.44,P1.9.44,6244,S2,Saltea,August_2020
P2.9.13,P1.9.47,P1.9.47,6244,S2,Saltea,August_2020
P2.9.08,P1.9.50,P1.9.50,6244,S2,Saltea,August_2020
P2.9.12,P1.9.54,P1.9.54,6244,S2,Saltea,August_2020
P1.10.55,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.56,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.57,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.58,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.59,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.60,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.61,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.62,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.63,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.64,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.65,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.66,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.67,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.68,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.69,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P2.10.06,P1.10.07,P1.10.07,8231,S2,Saltea,August_2020
P2.10.12,P1.10.08,P1.10.08,8231,S2,Saltea,August_2020
P2.10.08,P1.10.13,P1.10.13,8231,S2,Saltea,August_2020
P2.10.15,P1.10.14,P1.10.14,8231,S2,Saltea,August_2020
P2.10.01,P1.10.17,P1.10.17,8231,S2,Saltea,August_2020
P2.10.11,P1.10.22,P1.10.22,8231,S2,Saltea,August_2020
P2.10.14,P1.10.31,P1.10.31,8231,S2,Saltea,August_2020
P2.10.03,P1.10.33,P1.10.33,8231,S2,Saltea,August_2020
P2.10.10,P1.10.36,P1.10.36,8231,S2,Saltea,August_2020
P2.10.02,P1.10.38,P1.10.38,8231,S2,Saltea,August_2020
P2.10.07,P1.10.40,P1.10.40,8231,S2,Saltea,August_2020
P2.10.09,P1.10.42,P1.10.42,8231,S2,Saltea,August_2020
P2.10.05,P1.10.43,P1.10.43,8231,S2,Saltea,August_2020
P2.10.13,P1.10.44,P1.10.44,8231,S2,Saltea,August_2020
P2.10.04,P1.10.51,P1.10.51,8231,S2,Saltea,August_2020
W1.1.01,Eden-Road-1,Eden-Road-1,Eden-Road-1,S1,Saltea,August_2020
W1.1.02,Eden-Road-1,Eden-Road-1,Eden-Road-1,S1,Saltea,August_2020
W1.1.03,Eden-Road-1,Eden-Road-1,Eden-Road-1,S1,Saltea,August_2020
W1.1.04,Eden-Road-1,Eden-Road-1,Eden-Road-1,S1,Saltea,August_2020
W1.1.05,Eden-Road-1,Eden-Road-1,Eden-Road-1,S1,Saltea,August_2020
W1.1.06,Eden-Road-1,Eden-Road-1,Eden-Road-1,S1,Saltea,August_2020
W1.1.07,Eden-Road-1,Eden-Road-1,Eden-Road-1,S1,Saltea,August_2020
W1.1.08,Eden-Road-1,Eden-Road-1,Eden-Road-1,S1,Saltea,August_2020
W1.1.09,Eden-Road-1,Eden-Road-1,Eden-Road-1,S1,Saltea,August_2020
W1.1.10,Eden-Road-1,Eden-Road-1,Eden-Road-1,S1,Saltea,August_2020
W1.2.01,Eden-Road-2,Eden-Road-2,Eden-Road-2,S1,Saltea,August_2020
W1.2.02,Eden-Road-2,Eden-Road-2,Eden-Road-2,S1,Saltea,August_2020
W1.2.03,Eden-Road-2,Eden-Road-2,Eden-Road-2,S1,Saltea,August_2020
W1.2.04,Eden-Road-2,Eden-Road-2,Eden-Road-2,S1,Saltea,August_2020
W1.2.05,Eden-Road-2,Eden-Road-2,Eden-Road-2,S1,Saltea,August_2020
W1.2.06,Eden-Road-2,Eden-Road-2,Eden-Road-2,S1,Saltea,August_2020
W1.2.07,Eden-Road-2,Eden-Road-2,Eden-Road-2,S1,Saltea,August_2020
W1.2.08,Eden-Road-2,Eden-Road-2,Eden-Road-2,S1,Saltea,August_2020
W1.2.09,Eden-Road-2,Eden-Road-2,Eden-Road-2,S1,Saltea,August_2020
W1.2.10,Eden-Road-2,Eden-Road-2,Eden-Road-2,S1,Saltea,August_2020
W1.3.01,Eden-Road-3,Eden-Road-3,Eden-Road-3,S1,Saltea,August_2020
W1.3.02,Eden-Road-3,Eden-Road-3,Eden-Road-3,S1,Saltea,August_2020
W1.3.03,Eden-Road-3,Eden-Road-3,Eden-Road-3,S1,Saltea,August_2020
W1.3.04,Eden-Road-3,Eden-Road-3,Eden-Road-3,S1,Saltea,August_2020
W1.3.05,Eden-Road-3,Eden-Road-3,Eden-Road-3,S1,Saltea,August_2020
W1.3.06,Eden-Road-3,Eden-Road-3,Eden-Road-3,S1,Saltea,August_2020
W1.3.07,Eden-Road-3,Eden-Road-3,Eden-Road-3,S1,Saltea,August_2020
W1.3.08,Eden-Road-3,Eden-Road-3,Eden-Road-3,S1,Saltea,August_2020
W1.3.09,Eden-Road-3,Eden-Road-3,Eden-Road-3,S1,Saltea,August_2020
W1.3.10,Eden-Road-3,Eden-Road-3,Eden-Road-3,S1,Saltea,August_2020
W1.5.01,Hossjo-2,Hossjo-2,Hossjo-2,S1,Saltea,August_2020
W1.5.02,Hossjo-2,Hossjo-2,Hossjo-2,S1,Saltea,August_2020
W1.5.03,Hossjo-2,Hossjo-2,Hossjo-2,S1,Saltea,August_2020
W1.5.04,Hossjo-2,Hossjo-2,Hossjo-2,S1,Saltea,August_2020
W1.5.05,Hossjo-2,Hossjo-2,Hossjo-2,S1,Saltea,August_2020
W1.5.06,Hossjo-2,Hossjo-2,Hossjo-2,S1,Saltea,August_2020
W1.5.07,Hossjo-2,Hossjo-2,Hossjo-2,S1,Saltea,August_2020
W1.5.08,Hossjo-2,Hossjo-2,Hossjo-2,S1,Saltea,August_2020
W1.5.09,Hossjo-2,Hossjo-2,Hossjo-2,S1,Saltea,August_2020
W1.5.10,Hossjo-2,Hossjo-2,Hossjo-2,S1,Saltea,August_2020
W1.6.01,Hossjo-6,Hossjo-6,Hossjo-6,S1,Saltea,August_2020
W1.6.02,Hossjo-6,Hossjo-6,Hossjo-6,S1,Saltea,August_2020
W1.6.03,Hossjo-6,Hossjo-6,Hossjo-6,S1,Saltea,August_2020
W1.6.04,Hossjo-6,Hossjo-6,Hossjo-6,S1,Saltea,August_2020
W1.6.05,Hossjo-6,Hossjo-6,Hossjo-6,S1,Saltea,August_2020
W1.6.06,Hossjo-6,Hossjo-6,Hossjo-6,S1,Saltea,August_2020
W1.6.07,Hossjo-6,Hossjo-6,Hossjo-6,S1,Saltea,August_2020
W1.6.08,Hossjo-6,Hossjo-6,Hossjo-6,S1,Saltea,August_2020
W1.6.09,Hossjo-6,Hossjo-6,Hossjo-6,S1,Saltea,August_2020
W1.6.10,Hossjo-6,Hossjo-6,Hossjo-6,S1,Saltea,August_2020
W1.4.01,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.02,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.03,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.04,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.05,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.06,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.07,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.08,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.09,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.10,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.7.01,Lovvik-1,Lovvik-1,Lovvik-1,S1,Saltea,August_2020
W1.7.02,Lovvik-1,Lovvik-1,Lovvik-1,S1,Saltea,August_2020
W1.7.03,Lovvik-1,Lovvik-1,Lovvik-1,S1,Saltea,August_2020
W1.7.04,Lovvik-1,Lovvik-1,Lovvik-1,S1,Saltea,August_2020
W1.7.05,Lovvik-1,Lovvik-1,Lovvik-1,S1,Saltea,August_2020
W1.7.06,Lovvik-1,Lovvik-1,Lovvik-1,S1,Saltea,August_2020
W1.7.07,Lovvik-1,Lovvik-1,Lovvik-1,S1,Saltea,August_2020
W1.7.08,Lovvik-1,Lovvik-1,Lovvik-1,S1,Saltea,August_2020
W1.7.09,Lovvik-1,Lovvik-1,Lovvik-1,S1,Saltea,August_2020
W1.7.10,Lovvik-1,Lovvik-1,Lovvik-1,S1,Saltea,August_2020
W1.8.01,Lovvik-2,Lovvik-2,Lovvik-2,S1,Saltea,August_2020
W1.8.02,Lovvik-2,Lovvik-2,Lovvik-2,S1,Saltea,August_2020
W1.8.03,Lovvik-2,Lovvik-2,Lovvik-2,S1,Saltea,August_2020
W1.8.04,Lovvik-2,Lovvik-2,Lovvik-2,S1,Saltea,August_2020
W1.8.05,Lovvik-2,Lovvik-2,Lovvik-2,S1,Saltea,August_2020
W1.8.06,Lovvik-2,Lovvik-2,Lovvik-2,S1,Saltea,August_2020
W1.8.07,Lovvik-2,Lovvik-2,Lovvik-2,S1,Saltea,August_2020
W1.8.08,Lovvik-2,Lovvik-2,Lovvik-2,S1,Saltea,August_2020
W1.8.09,Lovvik-2,Lovvik-2,Lovvik-2,S1,Saltea,August_2020
W1.8.10,Lovvik-2,Lovvik-2,Lovvik-2,S1,Saltea,August_2020
W1.9.01,Lovvik-4,Lovvik-4,Lovvik-4,S1,Saltea,August_2020
W1.9.02,Lovvik-4,Lovvik-4,Lovvik-4,S1,Saltea,August_2020
W1.9.03,Lovvik-4,Lovvik-4,Lovvik-4,S1,Saltea,August_2020
W1.9.04,Lovvik-4,Lovvik-4,Lovvik-4,S1,Saltea,August_2020
W1.9.05,Lovvik-4,Lovvik-4,Lovvik-4,S1,Saltea,August_2020
W1.9.06,Lovvik-4,Lovvik-4,Lovvik-4,S1,Saltea,August_2020
W1.9.07,Lovvik-4,Lovvik-4,Lovvik-4,S1,Saltea,August_2020
W1.9.08,Lovvik-4,Lovvik-4,Lovvik-4,S1,Saltea,August_2020
W1.9.09,Lovvik-4,Lovvik-4,Lovvik-4,S1,Saltea,August_2020
W1.9.10,Lovvik-4,Lovvik-4,Lovvik-4,S1,Saltea,August_2020
W1.10.01,Eden-Road-4,Eden-Road-4,Eden-Road-4,S1,Saltea,August_2020
